observer, scene, part_A, part_B, distortion_A, distortion_B, level_A, level_B, is_A_selected
"022", "head2", "r9", "ref", "smooth", "ref", 1.000000, 3.000000, 0
"022", "head2", "r6", "r12", "jpg", "resample", 1.000000, 2.000000, 0
"022", "head2", "m4", "m1", "jpg", "simp", 2.000000, 2.000000, 1
"022", "head2", "r6", "m0", "jpg", "simp", 1.000000, 2.000000, 1
"022", "head2", "r18", "r17", "smooth", "smooth", 1.000000, 2.000000, 1
"022", "head2", "r9", "ref", "smooth", "ref", 1.000000, 4.000000, 0
"022", "head2", "r15", "m0", "jpg", "noise", 2.000000, 2.000000, 0
"022", "head2", "m0", "r7", "smooth", "smooth", 1.000000, 1.000000, 0
"022", "head2", "m3", "m1", "jpg", "simp", 1.000000, 2.000000, 1
"022", "head2", "r9", "r16", "smooth", "resample", 1.000000, 2.000000, 1
"022", "head2", "m1", "m0", "simp", "smooth", 1.000000, 1.000000, 0
"022", "head2", "r14", "m0", "jpg", "noise", 2.000000, 2.000000, 0
"022", "head2", "m1", "m1", "noise", "simp", 1.000000, 2.000000, 1
"022", "head2", "r10", "r11", "resample", "resample", 1.000000, 2.000000, 0
"022", "head2", "r10", "m0", "simp", "noise", 1.000000, 2.000000, 0
"022", "head2", "m0", "m3", "smooth", "resample", 1.000000, 2.000000, 0
"022", "head2", "r13", "r6", "simp", "smooth", 1.000000, 2.000000, 0
"022", "head2", "r9", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"022", "head2", "m0", "r16", "smooth", "smooth", 1.000000, 1.000000, 1
"022", "head2", "r9", "r15", "smooth", "smooth", 1.000000, 2.000000, 1
"022", "head2", "m0", "r15", "smooth", "smooth", 1.000000, 1.000000, 0
"022", "head2", "r18", "r8", "smooth", "noise", 1.000000, 1.000000, 1
"022", "head2", "m0", "r14", "noise", "noise", 2.000000, 2.000000, 1
"022", "head2", "r18", "m0", "smooth", "noise", 1.000000, 1.000000, 1
"022", "head2", "m1", "ref", "simp", "ref", 2.000000, 2.000000, 0
"022", "head2", "m0", "m5", "smooth", "resample", 1.000000, 2.000000, 0
"022", "head2", "r11", "r11", "resample", "simp", 1.000000, 1.000000, 0
"022", "head2", "r9", "r17", "smooth", "smooth", 1.000000, 1.000000, 0
"022", "head2", "m0", "m2", "smooth", "resample", 1.000000, 2.000000, 1
"022", "head2", "r18", "m0", "smooth", "resample", 1.000000, 2.000000, 1
"022", "head2", "r12", "r9", "jpg", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r12", "r8", "jpg", "simp", 2.000000, 2.000000, 1
"025", "head2", "m2", "m5", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "m2", "m0", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r13", "m2", "jpg", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r13", "m0", "jpg", "resample", 1.000000, 2.000000, 0
"025", "head2", "r13", "r13", "jpg", "noise", 1.000000, 2.000000, 0
"025", "head2", "m2", "r8", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "m2", "r10", "resample", "simp", 1.000000, 2.000000, 0
"025", "head2", "m2", "r10", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r10", "r15", "jpg", "resample", 1.000000, 1.000000, 0
"025", "head2", "m2", "r16", "resample", "resample", 1.000000, 2.000000, 0
"025", "head2", "r8", "m2", "jpg", "resample", 1.000000, 1.000000, 1
"025", "head2", "r6", "r7", "jpg", "noise", 2.000000, 2.000000, 0
"025", "head2", "r13", "m4", "jpg", "resample", 1.000000, 2.000000, 1
"025", "head2", "m4", "r15", "smooth", "noise", 1.000000, 1.000000, 1
"025", "head2", "r13", "r9", "jpg", "noise", 1.000000, 2.000000, 0
"025", "head2", "m4", "r18", "smooth", "resample", 1.000000, 2.000000, 0
"025", "head2", "r7", "r6", "noise", "jpg", 1.000000, 2.000000, 1
"025", "head2", "m2", "r13", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "m4", "m5", "smooth", "noise", 1.000000, 1.000000, 1
"025", "head2", "r13", "m1", "jpg", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r8", "ref", "smooth", "ref", 2.000000, 1.000000, 0
"025", "head2", "m2", "m3", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r13", "r8", "resample", "simp", 2.000000, 2.000000, 1
"025", "head2", "r7", "m4", "noise", "simp", 1.000000, 2.000000, 1
"025", "head2", "r10", "r8", "resample", "simp", 2.000000, 2.000000, 0
"025", "head2", "r15", "r6", "simp", "jpg", 1.000000, 2.000000, 1
"025", "head2", "m2", "r12", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m2", "m5", "resample", "resample", 1.000000, 1.000000, 0
"025", "head2", "m1", "m2", "resample", "resample", 1.000000, 1.000000, 1
"025", "head2", "r8", "m2", "simp", "resample", 1.000000, 2.000000, 1
"025", "head2", "m2", "r12", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "r8", "m5", "smooth", "noise", 2.000000, 2.000000, 1
"025", "head2", "r10", "r6", "simp", "jpg", 1.000000, 2.000000, 1
"025", "head2", "r14", "m2", "jpg", "resample", 1.000000, 1.000000, 1
"025", "head2", "r7", "m1", "noise", "jpg", 1.000000, 2.000000, 1
"025", "head2", "m2", "m4", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "m2", "r7", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r18", "m4", "simp", "smooth", 1.000000, 1.000000, 0
"025", "head2", "m2", "m4", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m4", "ref", "smooth", "ref", 1.000000, 0.000000, 1
"025", "head2", "r15", "r18", "smooth", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m3", "m4", "simp", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r16", "m4", "simp", "smooth", 1.000000, 1.000000, 1
"025", "head2", "m2", "r12", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "m2", "ref", "resample", "ref", 1.000000, 2.000000, 0
"025", "head2", "m2", "r9", "resample", "simp", 1.000000, 2.000000, 0
"025", "head2", "m4", "r18", "smooth", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r6", "r14", "jpg", "noise", 2.000000, 2.000000, 0
"025", "head2", "m0", "r6", "jpg", "jpg", 2.000000, 2.000000, 1
"025", "head2", "r13", "r17", "jpg", "noise", 1.000000, 2.000000, 0
"025", "head2", "m2", "r8", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r12", "r7", "jpg", "resample", 2.000000, 2.000000, 1
"025", "head2", "m3", "r8", "resample", "smooth", 2.000000, 2.000000, 0
"025", "head2", "r8", "r8", "smooth", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m3", "r7", "jpg", "simp", 2.000000, 2.000000, 0
"025", "head2", "r16", "m2", "resample", "simp", 1.000000, 1.000000, 1
"025", "head2", "m2", "r18", "resample", "jpg", 1.000000, 2.000000, 0
"025", "head2", "m2", "ref", "simp", "ref", 1.000000, 4.000000, 0
"025", "head2", "r6", "r12", "jpg", "resample", 2.000000, 2.000000, 0
"025", "head2", "m2", "m0", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r7", "r8", "smooth", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m5", "r6", "smooth", "smooth", 1.000000, 2.000000, 1
"025", "head2", "m2", "r6", "resample", "noise", 1.000000, 2.000000, 0
"025", "head2", "m2", "m2", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "r12", "m2", "jpg", "simp", 2.000000, 2.000000, 1
"025", "head2", "r12", "r8", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r12", "m2", "jpg", "resample", 1.000000, 1.000000, 1
"025", "head2", "r13", "r9", "jpg", "noise", 1.000000, 1.000000, 1
"025", "head2", "m2", "r18", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "m2", "r10", "resample", "noise", 1.000000, 2.000000, 0
"025", "head2", "m2", "r18", "simp", "noise", 1.000000, 2.000000, 0
"025", "head2", "m2", "r8", "resample", "resample", 1.000000, 1.000000, 0
"025", "head2", "r13", "r15", "jpg", "simp", 1.000000, 1.000000, 0
"025", "head2", "m1", "r13", "jpg", "jpg", 1.000000, 1.000000, 1
"025", "head2", "m2", "r14", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "r6", "r11", "jpg", "resample", 2.000000, 2.000000, 1
"025", "head2", "r6", "r13", "jpg", "jpg", 1.000000, 1.000000, 0
"025", "head2", "m2", "r6", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "r16", "m1", "noise", "simp", 1.000000, 2.000000, 1
"025", "head2", "m2", "r10", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r6", "r13", "jpg", "simp", 2.000000, 2.000000, 0
"025", "head2", "r14", "r6", "simp", "jpg", 1.000000, 2.000000, 1
"025", "head2", "r6", "r16", "jpg", "noise", 2.000000, 2.000000, 0
"025", "head2", "m2", "m0", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "m2", "r9", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r7", "r12", "noise", "jpg", 1.000000, 2.000000, 0
"025", "head2", "m2", "r17", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r8", "ref", "smooth", "ref", 2.000000, 3.000000, 0
"025", "head2", "r18", "m2", "jpg", "resample", 1.000000, 1.000000, 1
"025", "head2", "r13", "m4", "jpg", "resample", 1.000000, 1.000000, 0
"025", "head2", "r16", "r7", "jpg", "simp", 1.000000, 2.000000, 1
"025", "head2", "r6", "r6", "jpg", "resample", 2.000000, 2.000000, 0
"025", "head2", "m3", "r12", "noise", "jpg", 1.000000, 2.000000, 1
"025", "head2", "m2", "r6", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "r11", "r18", "simp", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r16", "r8", "noise", "jpg", 1.000000, 2.000000, 1
"025", "head2", "m2", "r15", "resample", "resample", 1.000000, 1.000000, 0
"025", "head2", "r12", "r6", "jpg", "simp", 2.000000, 2.000000, 1
"025", "head2", "r6", "r13", "jpg", "jpg", 2.000000, 2.000000, 0
"025", "head2", "m2", "r9", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r13", "m1", "jpg", "noise", 1.000000, 1.000000, 0
"025", "head2", "m2", "r6", "jpg", "jpg", 2.000000, 2.000000, 0
"025", "head2", "m2", "r13", "simp", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m2", "m2", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "r18", "r8", "smooth", "noise", 2.000000, 2.000000, 1
"025", "head2", "r13", "r11", "jpg", "noise", 1.000000, 2.000000, 1
"025", "head2", "m2", "r16", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r11", "r8", "resample", "smooth", 1.000000, 2.000000, 1
"025", "head2", "m2", "r9", "resample", "simp", 1.000000, 1.000000, 0
"025", "head2", "r17", "r8", "simp", "smooth", 1.000000, 2.000000, 1
"025", "head2", "r13", "r12", "jpg", "simp", 1.000000, 2.000000, 1
"025", "head2", "r16", "r12", "noise", "jpg", 1.000000, 2.000000, 1
"025", "head2", "r7", "r7", "noise", "simp", 1.000000, 2.000000, 1
"025", "head2", "m2", "r9", "resample", "resample", 1.000000, 2.000000, 0
"025", "head2", "r10", "r16", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "r6", "m3", "jpg", "simp", 2.000000, 2.000000, 1
"025", "head2", "r10", "r12", "jpg", "jpg", 2.000000, 2.000000, 0
"025", "head2", "m2", "r6", "resample", "resample", 1.000000, 1.000000, 0
"025", "head2", "m2", "r18", "resample", "simp", 1.000000, 2.000000, 0
"025", "head2", "r13", "r7", "jpg", "resample", 1.000000, 1.000000, 1
"025", "head2", "r11", "r8", "jpg", "simp", 2.000000, 2.000000, 0
"025", "head2", "m4", "r14", "smooth", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m2", "r6", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "m2", "r17", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "r18", "m4", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r9", "r11", "simp", "smooth", 2.000000, 2.000000, 0
"025", "head2", "m4", "r6", "jpg", "jpg", 1.000000, 2.000000, 1
"025", "head2", "r17", "m4", "resample", "smooth", 1.000000, 1.000000, 1
"025", "head2", "m2", "r15", "resample", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m5", "r6", "jpg", "jpg", 1.000000, 2.000000, 1
"025", "head2", "m2", "r7", "smooth", "noise", 1.000000, 1.000000, 1
"025", "head2", "r13", "m5", "jpg", "smooth", 1.000000, 2.000000, 0
"025", "head2", "m0", "m2", "resample", "resample", 1.000000, 1.000000, 1
"025", "head2", "m4", "m5", "smooth", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r8", "r18", "smooth", "smooth", 2.000000, 2.000000, 1
"025", "head2", "m2", "r13", "resample", "resample", 1.000000, 1.000000, 0
"025", "head2", "m2", "r11", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "r12", "r14", "jpg", "simp", 2.000000, 2.000000, 1
"025", "head2", "m3", "r13", "jpg", "jpg", 1.000000, 1.000000, 1
"025", "head2", "m2", "r8", "resample", "noise", 1.000000, 1.000000, 0
"025", "head2", "m2", "r16", "resample", "smooth", 1.000000, 1.000000, 0
"025", "head2", "m2", "r13", "jpg", "jpg", 1.000000, 1.000000, 0
"025", "head2", "m5", "r6", "jpg", "jpg", 2.000000, 2.000000, 0
"025", "head2", "r13", "r15", "jpg", "resample", 1.000000, 1.000000, 0
"025", "head2", "r17", "m2", "jpg", "resample", 1.000000, 1.000000, 1
